,Date,Open,High,Low,Close,Volume,High-Low,Open-Close
4009,06-07-2004,89.69,89.75,87.88,89.15,6383632,1.87,0.54
4010,05-07-2004,89.63,90.32,88.76,89.37,4614224,1.56,0.26
4011,02-07-2004,87.50,89.44,86.00,89.08,7648496,3.44,-1.58
4012,01-07-2004,85.64,88.61,84.97,88.10,8282368,3.64,-2.46
4013,30-06-2004,87.58,87.83,85.94,86.30,13317504,1.89,1.28
4014,29-06-2004,87.90,88.40,86.89,87.31,16994624,1.51,0.59
4015,28-06-2004,86.72,87.82,86.18,87.49,9923200,1.64,-0.77
4016,,,,,,,,
4017,,,,,,,,
4018,25-06-2004,84.03,85.90,83.91,85.60,9700160,1.99,-1.57
4019,24-06-2004,82.83,84.79,82.83,84.47,9569088,1.96,-1.64
4020,23-06-2004,84.22,84.38,82.79,83.21,9995712,1.59,1.01
4021,22-06-2004,83.60,84.30,82.63,84.00,8290368,1.67,-0.40
4022,21-06-2004,82.65,83.97,82.29,83.57,7973504,1.68,-0.92
4023,18-06-2004,81.49,82.72,80.82,82.27,9751104,1.90,-0.78
4024,17-06-2004,80.47,81.73,80.19,81.32,5857920,1.54,-0.85
4025,16-06-2004,79.85,80.85,79.72,80.37,6569216,1.13,-0.52
4026,15-06-2004,78.21,79.91,78.21,79.45,6981312,1.70,-1.24
4027,14-06-2004,79.69,80.08,77.85,78.07,7045632,2.23,1.62
4028,11-06-2004,82.43,82.80,79.40,79.82,10900032,3.40,2.61
4029,10-06-2004,81.81,82.58,81.11,82.36,6399104,1.47,-0.55
4030,09-06-2004,81.41,81.95,81.02,81.60,5442304,0.93,-0.19
4031,08-06-2004,81.88,82.18,80.08,80.98,10204032,2.10,0.90
4032,07-06-2004,81.90,82.90,80.47,81.28,9338048,2.43,0.62
4033,04-06-2004,81.63,81.99,80.52,81.55,10351296,1.47,0.08
4034,03-06-2004,84.07,84.13,81.29,81.75,10519040,2.84,2.32
4035,02-06-2004,82.65,84.15,82.19,83.44,7273216,1.96,-0.79
4036,01-06-2004,81.74,83.36,81.74,82.62,13115968,1.62,-0.88
4037,31-05-2004,78.13,82.11,76.57,81.39,12336384,5.54,-3.26
4038,28-05-2004,82.04,83.77,78.38,79.02,14650816,5.39,3.02
4039,27-05-2004,82.35,83.75,81.91,82.86,6197056,1.84,-0.51
4040,26-05-2004,82.77,83.36,82.05,82.63,8587520,1.31,0.14
4041,25-05-2004,83.58,84.36,80.80,83.74,11630208,3.56,-0.16
4042,24-05-2004,78.13,83.36,77.90,83.12,16943104,5.46,-4.99
4043,21-05-2004,76.96,77.74,75.88,76.63,10509184,1.86,0.33
4044,20-05-2004,78.91,79.13,76.83,76.97,8122496,2.30,1.94
4045,19-05-2004,78.13,78.50,75.63,77.84,9031872,2.87,0.29
4046,18-05-2004,71.88,77.74,71.88,76.36,23278848,5.86,-4.48
4047,17-05-2004,79.00,79.00,65.63,70.74,13389056,13.37,8.26
4048,14-05-2004,81.72,82.05,79.15,79.41,13554304,2.90,2.31
4049,13-05-2004,78.21,82.35,76.80,81.24,10454208,5.55,-3.03
4050,12-05-2004,79.07,80.22,78.76,79.54,8428544,1.46,-0.47
4051,11-05-2004,79.69,79.97,78.66,78.99,12297856,1.31,0.70
4052,10-05-2004,80.08,81.54,79.86,80.10,5714432,1.68,-0.02
4053,07-05-2004,82.35,82.57,81.36,81.61,5026176,1.21,0.74
4054,06-05-2004,82.82,83.36,82.58,82.82,5491520,0.78,0.00
4055,05-05-2004,81.88,82.50,81.44,82.20,8921600,1.06,-0.32
4056,04-05-2004,81.52,82.35,81.15,81.51,6528320,1.20,0.01
4057,03-05-2004,80.47,81.24,79.52,80.99,10386944,1.72,-0.52
4058,30-04-2004,78.82,81.24,78.29,80.43,14813184,2.95,-1.61
4059,29-04-2004,79.38,80.67,78.38,78.81,15676160,2.29,0.57
4060,28-04-2004,80.44,80.79,79.38,79.65,9474432,1.41,0.79
4061,27-04-2004,82.50,82.82,79.77,80.24,11313792,3.05,2.26
4062,23-04-2004,84.16,85.24,82.58,82.88,14733632,2.66,1.28
4063,22-04-2004,84.85,85.00,83.93,84.14,6243712,1.07,0.71
4064,21-04-2004,84.10,85.07,83.60,84.76,7340096,1.47,-0.66
4065,20-04-2004,84.22,84.85,83.79,84.07,7729920,1.06,0.15
4066,19-04-2004,84.57,84.57,83.11,83.74,7137472,1.46,0.83
4067,17-04-2004,84.52,84.54,83.60,84.25,3416768,0.94,0.27
4068,16-04-2004,83.75,85.46,83.75,84.26,15008256,1.71,-0.51
4069,15-04-2004,87.24,87.50,82.82,83.36,33761728,4.68,3.88
4070,13-04-2004,93.75,93.75,83.66,85.79,35020864,10.09,7.96
4071,12-04-2004,83.52,83.74,79.61,80.31,14003136,4.13,3.21
4072,08-04-2004,83.21,84.36,82.80,83.02,10931264,1.56,0.19
4073,07-04-2004,83.75,84.07,82.36,83.23,10281728,1.71,0.52
4074,06-04-2004,84.38,87.19,81.96,83.01,30885632,5.23,1.37
4075,05-04-2004,78.49,81.96,78.44,80.82,14533248,3.52,-2.33
4076,02-04-2004,80.28,80.47,77.50,78.13,18267264,2.97,2.15
4077,01-04-2004,77.50,80.23,77.50,79.80,10732992,2.73,-2.30
4078,31-03-2004,78.75,78.91,76.22,77.16,16677312,2.69,1.59
4079,30-03-2004,81.88,82.43,78.30,78.72,12039360,4.13,3.16
4080,29-03-2004,82.66,82.96,80.57,81.51,11074560,2.39,1.15
4081,26-03-2004,82.50,83.36,81.65,82.82,15537664,1.71,-0.32
4082,25-03-2004,78.83,81.57,78.61,80.73,12518656,2.96,-1.90
4083,24-03-2004,80.94,80.94,78.05,78.83,13645184,2.89,2.11
4084,23-03-2004,78.75,81.72,78.39,80.59,13047616,3.33,-1.84
4085,22-03-2004,81.57,81.57,78.55,79.40,9486464,3.02,2.17
4086,19-03-2004,76.86,81.70,76.86,81.05,22733440,4.84,-4.19
4087,18-03-2004,78.69,79.52,76.82,76.96,14141312,2.70,1.73
4088,17-03-2004,77.74,79.93,77.65,78.64,17806528,2.28,-0.90
4089,16-03-2004,76.60,77.82,75.57,77.34,14645312,2.25,-0.74
4090,15-03-2004,80.08,80.71,76.57,76.97,16365696,4.14,3.11
4091,12-03-2004,75.79,80.38,74.65,79.06,28296256,5.73,-3.27
4092,11-03-2004,75.79,76.88,75.16,75.85,15833600,1.72,-0.06
4093,10-03-2004,76.57,77.41,75.80,76.38,16461952,1.61,0.19
4094,09-03-2004,79.30,79.30,76.11,77.67,22887360,3.19,1.63
4095,08-03-2004,82.00,82.04,79.69,79.82,13478144,2.35,2.18
4096,05-03-2004,82.97,83.21,81.65,81.90,10543808,1.56,1.07
4097,04-03-2004,81.25,83.95,80.75,82.77,28419136,3.20,-1.52
4098,03-03-2004,82.90,83.05,80.40,81.05,18430208,2.65,1.85
4099,01-03-2004,79.66,83.44,79.54,83.16,15983168,3.90,-3.50
4100,27-02-2004,76.57,79.66,75.86,79.25,17207424,3.80,-2.68
4101,26-02-2004,77.83,78.91,75.48,75.90,14448640,3.43,1.93
4102,25-02-2004,78.91,79.15,77.07,77.47,11820672,2.08,1.44
4103,24-02-2004,79.22,79.86,76.96,78.76,18566016,2.90,0.46
4104,23-02-2004,79.69,80.71,79.08,79.39,15017600,1.63,0.30
4105,20-02-2004,80.04,81.88,78.30,79.47,23987328,3.58,0.57
4106,19-02-2004,83.77,83.77,79.38,79.63,15878784,4.39,4.14
4107,18-02-2004,85.08,85.40,83.13,83.45,9763520,2.27,1.63
4108,17-02-2004,83.75,84.71,83.52,84.40,7588416,1.19,-0.65
4109,16-02-2004,84.35,84.97,83.46,83.60,9988032,1.51,0.75
4110,13-02-2004,83.75,84.83,83.30,84.03,13826688,1.53,-0.28
4111,12-02-2004,86.25,86.32,83.05,83.66,29924544,3.27,2.59
4112,11-02-2004,86.72,87.32,85.02,85.46,9635072,2.30,1.26
4113,10-02-2004,89.23,89.23,85.79,86.05,12728256,3.44,3.18
4114,09-02-2004,87.11,89.29,87.11,88.37,13297856,2.18,-1.26
4115,06-02-2004,84.85,87.50,84.38,87.13,15178880,3.12,-2.28
4116,05-02-2004,83.52,86.69,82.83,85.35,22083264,3.86,-1.83
4117,04-02-2004,81.25,84.75,81.25,83.90,8292096,3.50,-2.65
4118,03-02-2004,81.70,82.22,80.35,81.47,13527232,1.87,0.23
4119,30-01-2004,82.81,83.52,80.49,81.18,9326464,3.03,1.63
4120,29-01-2004,84.02,84.35,81.33,82.27,11459776,3.02,1.75
4121,28-01-2004,86.72,86.88,83.44,84.98,9880320,3.44,1.74
4122,27-01-2004,85.90,87.90,81.25,87.37,9911232,6.65,-1.47
4123,23-01-2004,81.72,86.10,81.41,85.70,14922816,4.69,-3.98
4124,22-01-2004,84.99,86.57,78.91,80.84,23555456,7.66,4.15
4125,21-01-2004,84.38,86.77,83.29,83.92,10634368,3.48,0.46
4126,20-01-2004,86.71,87.80,83.99,84.25,10095168,3.81,2.46
4127,19-01-2004,86.68,86.88,84.16,85.97,10875520,2.72,0.71
4128,16-01-2004,87.19,87.19,85.55,86.34,10725504,1.64,0.85
4129,15-01-2004,89.61,89.85,86.27,86.77,12329792,3.58,2.84
4130,14-01-2004,90.24,90.80,88.75,89.04,7519488,2.05,1.20
4131,13-01-2004,89.85,90.72,88.88,90.53,9676480,1.84,-0.68
4132,12-01-2004,90.63,91.41,88.77,89.39,7620160,2.64,1.24
4133,09-01-2004,92.97,95.77,90.02,90.72,23495296,5.75,2.25
4134,08-01-2004,89.07,92.00,89.07,91.24,18474240,2.93,-2.17
4135,07-01-2004,88.91,90.49,87.38,88.66,15993664,3.11,0.25
4136,06-01-2004,92.91,92.97,87.90,88.36,10788672,5.07,4.55
4137,05-01-2004,89.38,92.69,88.91,92.07,9098048,3.78,-2.69
4138,02-01-2004,88.21,89.22,87.77,88.64,7086080,1.45,-0.43
4139,01-01-2004,87.58,88.33,87.30,88.01,4991680,1.03,-0.43
4140,31-12-2003,86.55,87.72,86.02,86.94,6040000,1.70,-0.39
4141,30-12-2003,87.35,88.68,85.80,86.15,9566656,2.88,1.20
4142,29-12-2003,84.60,86.25,84.40,85.77,8169600,1.85,-1.17
4143,26-12-2003,84.41,85.30,83.85,84.24,5562752,1.45,0.17
4144,24-12-2003,85.63,85.63,83.60,84.75,10287040,2.03,0.88
4145,23-12-2003,83.36,85.75,83.08,85.32,17457344,2.67,-1.96
4146,22-12-2003,82.19,83.58,81.33,83.27,9518720,2.25,-1.08
4147,19-12-2003,81.07,83.20,80.81,82.13,13439744,2.39,-1.06
4148,18-12-2003,82.82,82.82,79.73,80.01,11235200,3.09,2.81
4149,17-12-2003,80.86,81.25,79.74,80.04,10118400,1.51,0.82
4150,16-12-2003,80.15,82.03,79.44,81.77,16359744,2.59,-1.62
4151,15-12-2003,79.41,80.60,79.07,80.38,7728960,1.53,-0.97
4152,12-12-2003,78.44,78.90,77.66,78.61,8400448,1.24,-0.17
4153,11-12-2003,78.10,78.36,77.20,77.71,9271424,1.16,0.39
4154,10-12-2003,77.80,78.74,77.04,77.74,11508928,1.70,0.06
4155,09-12-2003,77.35,78.25,77.27,77.75,7349952,0.98,-0.40
4156,08-12-2003,76.55,77.10,76.04,76.71,7595648,1.06,-0.16
4157,05-12-2003,79.30,79.54,76.48,76.76,11202816,3.06,2.54
4158,04-12-2003,79.54,79.68,78.29,79.05,11747968,1.39,0.49
4159,03-12-2003,80.08,80.55,79.07,79.48,7284096,1.48,0.60
4160,02-12-2003,82.04,82.35,79.32,80.42,9341696,3.03,1.62
4161,01-12-2003,77.84,81.25,77.84,80.89,12723328,3.41,-3.05
4162,28-11-2003,77.27,77.65,76.22,76.95,7114048,1.43,0.32
4163,27-11-2003,74.21,77.50,74.21,77.00,19787392,3.29,-2.79
4164,25-11-2003,72.94,74.21,72.94,73.96,8402752,1.27,-1.02
4165,24-11-2003,72.27,73.05,71.71,72.31,8376768,1.34,-0.04
4166,21-11-2003,72.11,73.42,71.82,73.01,10404864,1.60,-0.90
4167,20-11-2003,73.60,73.99,71.73,72.07,9716544,2.26,1.53
4168,19-11-2003,71.57,73.68,70.32,72.83,17427072,3.36,-1.26
4169,18-11-2003,72.19,74.03,71.61,72.10,12740224,2.42,0.09
4170,17-11-2003,72.52,73.09,71.76,72.05,8984960,1.33,0.47
4171,15-11-2003,71.86,72.57,71.59,72.29,3749952,0.98,-0.43
4172,14-11-2003,74.15,74.54,71.59,72.08,12236160,2.95,2.07
4173,13-11-2003,76.57,77.27,73.44,73.86,15190272,3.83,2.71
4174,12-11-2003,77.00,77.35,75.40,75.79,11880000,1.95,1.21
4175,11-11-2003,76.24,77.74,76.03,77.34,9857216,1.71,-1.10
4176,10-11-2003,77.35,77.66,75.57,77.10,15039104,2.09,0.25
4177,07-11-2003,79.54,80.18,77.08,77.55,9893120,3.10,1.99
4178,06-11-2003,77.82,80.47,77.50,79.14,22302592,2.97,-1.32
4179,05-11-2003,78.29,78.75,77.04,78.14,9801728,1.71,0.15
4180,04-11-2003,78.30,79.86,77.90,78.24,14222208,1.96,0.06
4181,03-11-2003,74.13,78.29,74.13,77.88,19835200,4.16,-3.75
4182,31-10-2003,71.91,74.38,71.34,74.09,13288448,3.04,-2.18
4183,30-10-2003,72.27,72.78,71.25,71.91,9484224,1.53,0.36
4184,29-10-2003,70.63,71.47,70.33,71.22,8508352,1.14,-0.59
4185,28-10-2003,68.36,70.86,68.36,69.93,11722496,2.50,-1.57
4186,27-10-2003,71.13,71.25,69.38,69.44,9527552,1.87,1.69
4187,25-10-2003,72.68,72.68,71.33,71.47,3473536,1.35,1.21
4188,24-10-2003,69.05,71.88,68.99,71.23,12739904,2.89,-2.18
4189,23-10-2003,70.29,71.25,68.52,68.91,12379392,2.73,1.38
4190,22-10-2003,71.47,71.65,69.97,70.49,16255616,1.68,0.98
4191,21-10-2003,72.04,73.05,70.65,71.14,12996352,2.40,0.90
4192,20-10-2003,74.08,74.30,71.49,72.01,17515200,2.81,2.07
4193,17-10-2003,72.27,74.22,72.27,74.04,16718272,1.95,-1.77
4194,16-10-2003,74.22,74.30,71.57,72.02,12685504,2.73,2.20
4195,15-10-2003,73.44,74.36,72.68,74.01,14172416,1.68,-0.57
4196,14-10-2003,74.60,75.40,73.29,73.66,18742848,2.11,0.94
4197,13-10-2003,73.61,74.65,72.58,74.19,20883136,2.07,-0.58
4198,10-10-2003,71.88,73.07,69.93,72.01,37945984,3.14,-0.13
4199,09-10-2003,68.75,70.55,68.26,69.28,20417792,2.29,-0.53
4200,08-10-2003,71.41,71.41,67.77,68.64,20708544,3.64,2.77
4201,07-10-2003,71.79,71.88,69.40,69.63,12425344,2.48,2.16
4202,06-10-2003,71.15,72.43,66.60,71.27,14437184,5.83,-0.12
4203,03-10-2003,72.07,72.61,70.96,71.16,20017472,1.65,0.91
4204,01-10-2003,70.16,72.19,70.08,71.39,22106176,2.11,-1.23
4205,30-09-2003,70.75,71.38,70.18,70.70,20028992,1.20,0.05
4206,29-09-2003,70.94,71.41,69.55,69.91,22674304,1.86,1.03
4207,26-09-2003,69.54,71.44,69.16,71.03,21226432,2.28,-1.49
4208,25-09-2003,69.85,70.94,69.22,70.55,24711872,1.72,-0.70
4209,24-09-2003,68.33,70.97,67.57,70.65,28814016,3.40,-2.32
4210,23-09-2003,67.27,67.88,66.18,67.42,22097344,1.70,-0.15
4211,22-09-2003,67.58,68.68,67.35,68.32,23379072,1.33,-0.74
4212,19-09-2003,66.72,68.13,66.13,67.80,18514240,2.00,-1.08
4213,18-09-2003,67.50,67.93,65.88,66.35,23538432,2.05,1.15
4214,17-09-2003,66.65,68.66,66.65,67.43,31845568,2.01,-0.78
4215,16-09-2003,62.68,66.25,62.68,65.58,19034688,3.57,-2.90
4216,15-09-2003,64.85,65.79,62.54,62.94,21229696,3.25,1.91
4217,12-09-2003,65.63,67.43,64.61,64.86,22593600,2.82,0.77
4218,11-09-2003,66.40,67.38,65.32,65.87,20081920,2.06,0.53
4219,10-09-2003,69.38,69.67,66.49,67.07,20451008,3.18,2.31
4220,09-09-2003,68.05,70.72,67.04,70.12,41637632,3.68,-2.07
4221,08-09-2003,66.41,67.96,66.10,66.36,17139392,1.86,0.05
4222,05-09-2003,66.41,67.00,64.63,65.72,24149824,2.37,0.69
4223,04-09-2003,59.97,66.41,59.93,65.93,58879680,6.48,-5.96
4224,03-09-2003,61.43,61.96,59.38,59.63,14647936,2.58,1.80
4225,02-09-2003,60.86,61.54,60.07,60.64,15813696,1.47,0.22
4226,01-09-2003,61.10,61.65,59.97,60.46,10587456,1.68,0.64
4227,29-08-2003,60.89,62.19,59.85,61.10,18184384,2.34,-0.21
4228,28-08-2003,60.47,61.55,60.00,60.89,23880640,1.55,-0.42
4229,27-08-2003,58.44,60.46,58.25,60.19,17181312,2.21,-1.75
4230,26-08-2003,55.79,58.99,55.50,58.39,11892288,3.49,-2.60
4231,25-08-2003,57.19,58.60,51.57,55.48,27889792,7.03,1.71
4232,22-08-2003,58.43,58.68,56.57,56.97,12186304,2.11,1.46
4233,21-08-2003,58.11,58.47,57.51,58.08,9583296,0.96,0.03
4234,20-08-2003,54.86,57.74,54.85,57.40,18415424,2.89,-2.54
4235,19-08-2003,55.08,55.63,54.32,54.51,10682048,1.31,0.57
4236,18-08-2003,53.88,55.24,53.38,54.51,11814080,1.86,-0.63
4237,14-08-2003,54.22,54.22,53.21,53.42,9492160,1.01,0.80
4238,13-08-2003,52.94,54.75,52.94,53.97,18072768,1.81,-1.03
4239,12-08-2003,54.69,55.08,53.05,53.20,18088384,2.03,1.49
4240,11-08-2003,55.29,55.32,54.11,54.32,13805312,1.21,0.97
4241,08-08-2003,55.08,55.86,54.93,55.58,12818688,0.93,-0.50
4242,07-08-2003,54.38,55.36,53.91,54.62,13310656,1.45,-0.24
4243,06-08-2003,57.52,57.63,54.46,54.75,35230976,3.17,2.77
4244,05-08-2003,58.43,59.54,57.74,58.32,15882624,1.80,0.11
4245,04-08-2003,58.76,59.46,58.21,58.44,13720832,1.25,0.32
4246,01-08-2003,56.57,59.86,56.57,59.14,28226240,3.29,-2.57
4247,31-07-2003,56.10,56.96,55.40,56.15,25303488,1.56,-0.05
4248,30-07-2003,56.07,56.30,55.32,55.72,14206592,0.98,0.35
4249,29-07-2003,55.46,56.32,54.22,56.11,15638016,2.10,-0.65
4250,28-07-2003,55.38,56.14,54.70,55.14,12804928,1.44,0.24
4251,25-07-2003,54.30,55.24,53.60,54.90,13000320,1.64,-0.60
4252,24-07-2003,53.94,54.46,52.97,54.20,19212608,1.49,-0.26
4253,23-07-2003,52.82,53.91,52.60,53.72,13047936,1.31,-0.90
4254,22-07-2003,51.25,52.58,50.27,52.31,21468864,2.31,-1.06
4255,21-07-2003,53.90,53.90,51.02,51.24,17935552,2.88,2.66
4256,18-07-2003,52.83,53.66,52.18,52.92,14360640,1.48,-0.09
4257,17-07-2003,54.24,56.25,53.75,53.97,13795136,2.50,0.27
4258,16-07-2003,53.41,54.33,53.33,53.76,16310080,1.00,-0.35
4259,15-07-2003,54.46,54.46,52.43,53.20,15047360,2.03,1.26
4260,14-07-2003,56.18,56.88,54.15,54.40,15112192,2.73,1.78
4261,11-07-2003,56.10,56.96,54.46,54.86,30304512,2.50,1.24
4262,10-07-2003,53.52,57.72,52.36,56.48,56167808,5.36,-2.96
4263,09-07-2003,50.79,51.55,50.24,50.88,19885184,1.31,-0.09
4264,08-07-2003,48.77,50.93,48.15,50.65,29909184,2.78,-1.88
4265,07-07-2003,48.44,48.74,47.25,48.31,16200640,1.49,0.13
4266,04-07-2003,48.47,48.82,47.35,48.40,14724672,1.47,0.07
4267,03-07-2003,50.00,50.40,44.79,48.79,48764608,5.61,1.21
4268,02-07-2003,51.80,52.08,49.15,49.37,21318208,2.93,2.43
4269,01-07-2003,50.94,52.25,50.94,51.64,19068800,1.31,-0.70
4270,30-06-2003,51.57,52.23,50.80,51.02,17578112,1.43,0.55
4271,27-06-2003,51.33,52.27,51.11,52.11,14037120,1.16,-0.78
4272,26-06-2003,49.22,50.91,49.16,50.67,20989504,1.75,-1.45
4273,25-06-2003,49.54,49.57,48.79,49.02,11540032,0.78,0.52
4274,24-06-2003,47.04,49.36,47.04,49.13,25888832,2.32,-2.09
4275,23-06-2003,47.97,49.05,47.75,48.26,22406336,1.30,-0.29
4276,20-06-2003,46.92,48.44,46.22,47.79,17597184,2.22,-0.87
4277,19-06-2003,47.86,47.86,47.16,47.54,7944704,0.70,0.32
4278,18-06-2003,48.44,48.44,47.48,47.79,17130368,0.96,0.65
4279,17-06-2003,46.10,48.44,46.10,48.39,24846464,2.34,-2.29
4280,16-06-2003,46.19,46.41,45.22,45.62,10606016,1.19,0.57
4281,13-06-2003,46.58,46.74,45.83,46.42,17732032,0.91,0.16
4282,12-06-2003,43.75,46.64,43.75,46.43,13981504,2.89,-2.68
4283,11-06-2003,45.55,46.47,45.21,45.86,14391168,1.26,-0.31
4284,10-06-2003,46.10,46.29,44.71,44.90,15624192,1.58,1.20
4285,09-06-2003,46.02,46.86,45.02,46.63,13614144,1.84,-0.61
4286,06-06-2003,44.64,46.64,44.64,46.15,18663104,2.00,-1.51
4287,05-06-2003,43.75,45.27,43.75,44.65,18727040,1.52,-0.90
4288,04-06-2003,42.88,43.60,42.88,43.21,11845696,0.72,-0.33
4289,03-06-2003,43.94,44.34,42.30,42.52,15395584,2.04,1.42
4290,02-06-2003,42.11,44.11,42.11,43.87,13305472,2.00,-1.76
4291,30-05-2003,43.36,43.60,41.60,41.76,16689536,2.00,1.60
4292,29-05-2003,43.05,43.93,42.48,43.12,20084096,1.45,-0.07
4293,28-05-2003,41.25,43.13,41.10,42.89,20985280,2.03,-1.64
4294,27-05-2003,41.26,42.07,40.40,40.71,19440768,1.67,0.55
4295,26-05-2003,41.00,41.53,40.19,41.06,18568512,1.34,-0.06
4296,23-05-2003,42.18,42.69,40.60,40.78,26795968,2.09,1.40
4297,22-05-2003,43.68,43.74,41.72,42.02,23709760,2.02,1.66
4298,21-05-2003,44.85,45.71,43.30,43.56,23800320,2.41,1.29
4299,20-05-2003,43.75,44.96,42.66,44.72,32661632,2.30,-0.97
4300,19-05-2003,46.88,47.61,43.39,43.58,37960192,4.22,3.30
4301,16-05-2003,45.71,46.96,45.32,46.77,20284864,1.64,-1.06
4302,15-05-2003,44.69,45.19,44.33,45.07,11696960,0.86,-0.38
4303,14-05-2003,44.77,45.30,44.30,44.83,13574592,1.00,-0.06
4304,13-05-2003,44.55,45.24,43.18,44.91,13233088,2.06,-0.36
4305,12-05-2003,46.07,46.33,43.10,43.58,25665216,3.23,2.49
4306,09-05-2003,46.33,46.49,45.40,45.76,13864896,1.09,0.57
4307,08-05-2003,46.80,47.88,46.22,46.51,19820224,1.66,0.29
4308,07-05-2003,47.27,47.48,46.33,47.26,20071168,1.15,0.01
4309,06-05-2003,46.25,47.96,45.24,46.68,32675456,2.72,-0.43
4310,05-05-2003,46.41,46.69,45.65,45.89,20863104,1.04,0.52
4311,02-05-2003,43.54,45.77,43.52,45.56,22760128,2.25,-2.02
4312,30-04-2003,44.65,44.65,43.04,43.61,20064128,1.61,1.04
4313,29-04-2003,46.85,46.85,44.38,44.67,15073792,2.47,2.18
4314,28-04-2003,45.30,45.75,44.89,45.19,13646976,0.86,0.11
4315,25-04-2003,45.00,45.82,44.55,45.56,12559872,1.27,-0.56
4316,24-04-2003,45.32,46.84,44.54,45.30,27225728,2.30,0.02
4317,23-04-2003,46.10,46.56,44.79,45.02,18975232,1.77,1.08
4318,22-04-2003,46.25,46.25,44.71,45.67,24204416,1.54,0.58
4319,21-04-2003,46.88,47.33,45.63,45.80,23898304,1.70,1.08
4320,17-04-2003,45.65,46.85,43.93,46.34,37537920,2.92,-0.69
4321,16-04-2003,45.16,47.58,44.77,47.28,49979968,2.81,-2.12
4322,15-04-2003,42.58,45.53,42.58,44.73,67204416,2.95,-2.15
4323,11-04-2003,48.93,48.93,37.82,40.90,140938112,11.11,8.03
4324,10-04-2003,63.91,64.85,47.04,47.58,97590976,17.81,16.33
4325,09-04-2003,65.63,65.79,64.41,64.97,15901952,1.38,0.66
4326,08-04-2003,68.36,68.36,65.86,66.05,15034176,2.50,2.31
4327,07-04-2003,67.11,68.74,66.93,68.47,14685952,1.81,-1.36
4328,04-04-2003,66.81,67.43,65.90,67.19,18212480,1.53,-0.38
4329,03-04-2003,65.54,67.58,65.02,67.29,27907648,2.56,-1.75
4330,02-04-2003,63.92,64.77,63.13,64.51,16020160,1.64,-0.59
4331,01-04-2003,62.41,64.91,62.35,63.76,15200960,2.56,-1.35
4332,31-03-2003,66.41,66.41,62.66,63.13,20282688,3.75,3.28
4333,28-03-2003,66.76,67.04,66.04,66.62,11115328,1.00,0.14
4334,27-03-2003,66.57,67.32,65.89,67.03,14132160,1.43,-0.46
4335,26-03-2003,66.65,67.60,66.28,66.48,18172928,1.32,0.17
4336,25-03-2003,67.36,68.44,66.18,66.66,22074112,2.26,0.70
4337,24-03-2003,69.83,69.83,68.08,68.32,19657280,1.75,1.51
4338,22-03-2003,69.15,69.79,68.99,69.55,8264512,0.80,-0.40
4339,21-03-2003,68.62,69.46,67.62,68.83,20373824,1.84,-0.21
4340,20-03-2003,65.00,68.75,64.90,68.42,28948032,3.85,-3.42
4341,19-03-2003,63.29,65.69,63.29,65.47,26023680,2.40,-2.18
4342,17-03-2003,64.39,64.62,61.83,63.10,23996928,2.79,1.29
4343,13-03-2003,63.16,64.15,62.70,63.73,19388480,1.45,-0.57
4344,12-03-2003,64.24,64.80,62.69,62.91,19138176,2.11,1.33
4345,11-03-2003,62.82,64.75,62.52,64.53,17815680,2.23,-1.71
4346,10-03-2003,62.85,63.63,62.27,63.20,19489920,1.36,-0.35
4347,07-03-2003,63.68,63.75,62.35,62.85,17300736,1.40,0.83
4348,06-03-2003,65.61,65.61,63.91,64.04,19747584,1.70,1.57
4349,05-03-2003,64.54,65.55,64.04,65.38,17847552,1.51,-0.84
4350,04-03-2003,65.80,65.80,64.63,64.95,14883456,1.17,0.85
4351,03-03-2003,67.74,67.88,65.67,65.89,18986752,2.21,1.85
4352,28-02-2003,64.54,67.18,64.22,66.94,28432704,2.96,-2.40
4353,27-02-2003,63.68,65.04,63.47,64.23,16650688,1.57,-0.55
4354,26-02-2003,64.54,64.99,63.61,63.87,17521216,1.38,0.67
4355,25-02-2003,65.60,65.60,64.31,64.48,16624128,1.29,1.12
4356,24-02-2003,66.41,66.74,65.65,65.77,13935808,1.09,0.64
4357,21-02-2003,66.41,66.80,65.73,66.00,15889088,1.07,0.41
4358,20-02-2003,65.61,66.65,65.16,66.47,18727744,1.49,-0.86
4359,19-02-2003,66.86,67.71,65.82,66.13,23809024,1.89,0.73
4360,18-02-2003,66.96,67.19,65.77,66.27,22160640,1.42,0.69
4361,17-02-2003,65.96,67.08,65.79,66.58,23220288,1.29,-0.62
4362,14-02-2003,65.24,66.26,64.38,64.94,27288256,1.88,0.30
4363,12-02-2003,66.40,66.79,64.87,65.25,29198144,1.92,1.15
4364,11-02-2003,67.58,68.22,66.07,66.34,25350976,2.15,1.24
4365,10-02-2003,69.69,69.93,66.98,67.32,19628928,2.95,2.37
4366,07-02-2003,70.87,70.87,69.79,70.01,13843008,1.08,0.86
4367,06-02-2003,68.91,71.08,68.54,70.70,17382528,2.54,-1.79
4368,05-02-2003,68.44,69.15,67.50,68.94,15157120,1.65,-0.50
4369,04-02-2003,69.54,70.23,68.10,68.97,15605184,2.13,0.57
4370,03-02-2003,67.58,69.15,67.21,68.94,17222400,1.94,-1.36
4371,31-01-2003,66.02,67.58,65.72,67.21,13189824,1.86,-1.19
4372,30-01-2003,66.02,67.32,65.30,66.43,24700032,2.02,-0.41
